	sequence	url	index	user	output	labels	parameter	method	SubClass	Unnamed: 0.1	Unnamed: 0	id
672	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/fingerprintCheck', '/']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	672.0	672.0	89.0
683	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', '/']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	683.0	683.0	90.0
695	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/computer/', '/']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	695.0	695.0	91.0
708	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/lastSuccessfulBuild/configure']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	708.0	708.0	92.0
721	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/18/', '/']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	721.0	721.0	93.0
735	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/jobWithFileParam/lastFailedBuild/', 'http://192.168.56.103:8080/job/jobWithFileParam/']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	735.0	735.0	94.0
748	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/try1/lastSuccessfulBuild/']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	748.0	748.0	95.0
760	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/jobWithFileParam/lastSuccessfulBuild/', '/']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	760.0	760.0	96.0
773	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/try1/lastFailedBuild/']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	773.0	773.0	97.0
785	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/jobWithFileParam/lastBuild']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	785.0	785.0	98.0
797	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/jobWithFileParam/build?delay=0sec', '/']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	797.0	797.0	99.0
810	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastBuild']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	810.0	810.0	100.0
822	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/try1/lastBuild']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	822.0	822.0	101.0
834	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/try1/build?delay=0sec']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	834.0	834.0	102.0
846	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/iconSize?16x16']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	846.0	846.0	103.0
880	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/asynchPeople/', 'http://192.168.56.103:8080/user/user100tzzgr', 'http://192.168.56.103:8080/user/user100tzzgr/my-views']	http://192.168.56.103:8080/user/user100tzzgr	4.0	user2	user user user description jenkins user id user	20.0		get	60.0	880.0	880.0	108.0
987	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/descriptorbyname/com.cloudbees.plugins.credentials.impl.usernamepasswordcredentialsimpl/checkid?value=&$provider=com.cloudbees.plugins.credentials.credentialsselecthelper%24usercontextresolver&$token=user1']	http://192.168.56.103:8080/user/user1/	5.0	user1	user user user description jenkins user id user	20.0		get	61.0	987.0	987.0	128.0
997	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/descriptorbyname/org.jenkinsci.main.modules.cli.auth.ssh.userpropertyimpl/checkauthorizedkeys?value=']	http://192.168.56.103:8080/user/user1/	5.0	user1	user user user description jenkins user id user	20.0		get	61.0	997.0	997.0	129.0
1005	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/my-views/viewexistscheck?value=&exists=true']	http://192.168.56.103:8080/user/user1/	5.0	user1	user user user description jenkins user id user	20.0		get	61.0	1005.0	1005.0	130.0
1030	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/asynchPeople/', 'http://192.168.56.103:8080/user/manage_domains', 'http://192.168.56.103:8080/user/manage_domains/builds', 'http://192.168.56.103:8080/user/manage_domains/rssFailed', 'http://192.168.56.103:8080/user/user100gagpg/builds']	http://192.168.56.103:8080/user/user1/	5.0	user1	user user user description jenkins user id user	20.0		get	61.0	1030.0	1030.0	133.0
1041	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/asynchPeople/', 'http://192.168.56.103:8080/user/manage_domains', 'http://192.168.56.103:8080/user/manage_domains/builds', 'http://192.168.56.103:8080/user/manage_domains/my-views', 'http://192.168.56.103:8080/user/user100spual/', 'http://192.168.56.103:8080/user/user100spual/my-views/view/all']	http://192.168.56.103:8080/user/user1/	5.0	user1	user user user description jenkins user id user	20.0		get	61.0	1041.0	1041.0	134.0
1053	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/', 'http://192.168.56.103:8080/opensearch.xml']	http://192.168.56.103:8080/user/user1/	5.0	user1	user user user description jenkins user id user	20.0		get	61.0	1053.0	1053.0	135.0
1061	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/opensearch.xml']	http://192.168.56.103:8080/user/user1/	5.0	user1	user user user description jenkins user id user	20.0		get	61.0	1061.0	1061.0	136.0
1069	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/view/all/builds', 'http://192.168.56.103:8080/view/all/__history__.html?0']	http://192.168.56.103:8080/user/user1/	5.0	user1	user user user description jenkins user id user	20.0		get	61.0	1069.0	1069.0	137.0
1159	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', 'http://192.168.56.103:8080/user/user2/configure', 'http://192.168.56.103:8080/user/user2/my-views/viewexistscheck?value=&exists=true']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	1159.0	1159.0	148.0
1168	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', 'http://192.168.56.103:8080/user/user2/configure', 'http://192.168.56.103:8080/user/user2/descriptorbyname/org.jenkinsci.main.modules.cli.auth.ssh.userpropertyimpl/checkauthorizedkeys?value=']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	1168.0	1168.0	149.0
1177	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/opensearch.xml']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	1177.0	1177.0	150.0
1186	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', 'http://192.168.56.103:8080/view/all/__history__.html?0']	http://192.168.56.103:8080/user/user2	6.0	user2	user user user description jenkins user id user	20.0		get	62.0	1186.0	1186.0	151.0
119	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/legend']	http://192.168.56.103:8080/legend	3.0	admin	jenkins skip content build executor status master idle idle slave offline project never built project disabled first build project progress last build successful last build successful new build progress last build successful unstablethis primarily used represent test failure last build successful unstable new build progress last build fatally failed last build fatally failed new build progress project health hover mouse project icon detailed explanation project health hover mouse project icon detailed explanation project health hover mouse project icon detailed explanation project health hover mouse project icon detailed explanation project health le hover mouse project icon detailed explanation	21.0		get	63.0	119.0	119.0	16.0
664	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/legend', '/']	http://192.168.56.103:8080/legend	9.0	user2	jenkins skip content build queue build executor status master puter f xecutors project never built project disabled first build project progress last build successful last build successful new build progress last build successful unstablethis primarily used represent test failure last build successful unstable new build progress last build fatally failed last build fatally failed new build progress project health hover mouse project icon detailed explanation project health hover mouse project icon detailed explanation project health hover mouse project icon detailed explanation project health hover mouse project icon detailed explanation project health le hover mouse project icon detailed explanation	21.0		get	63.0	664.0	664.0	88.0
